2280.0000, 0.8514, 0.3557, 0.0689, 0.0307, 2.2951, 1.0244, 3.1141, 1.0668, 3.1895, -2.7139, 0.0955, -0.0080, -0.0801, 3.1837, -0.2619, -2.6698, -0.2035, 0.0161
2300.0000, 0.8514, 0.3557, 0.0689, 0.0307, 2.2951, 1.0244, 3.1141, 1.0668, 3.1905, -2.6998, 0.0954, -0.0077, -0.0814, 3.1791, -0.2573, -2.7139, -0.2036, 0.0167
2320.0000, 0.8514, 0.3557, 0.0696, 0.0300, 2.3474, 0.9751, 3.1127, 1.0664, 3.1888, -2.7036, 0.0954, -0.0078, -0.0810, 3.1800, -0.2588, -2.6998, -0.2036, 0.0165
2340.0000, 0.8687, 0.3377, 0.0712, 0.0285, 2.3972, 0.9232, 3.1672, 1.0155, 3.1888, -2.7036, 0.0953, -0.0077, -0.0811, 3.1783, -0.2582, -2.7036, -0.2037, 0.0166
2360.0000, 0.8687, 0.3377, 0.0712, 0.0285, 2.3972, 0.9232, 3.1672, 1.0155, 3.2391, -2.5184, 0.0969, -0.0077, -0.0756, 3.2292, -0.2535, -2.5184, -0.2023, 0.0149
2380.0000, 0.8851, 0.3189, 0.0718, 0.0278, 2.3926, 0.9278, 3.2175, 0.9639, 3.2824, -2.3747, 0.0968, -0.0074, -0.0774, 3.2254, -0.2471, -2.5783, -0.2023, 0.0158
2400.0000, 0.8851, 0.3189, 0.0725, 0.0270, 2.4398, 0.8734, 3.2132, 0.9668, 3.2824, -2.3747, 0.0982, -0.0075, -0.0712, 3.2733, -0.2436, -2.3747, -0.2011, 0.0139
2420.0000, 0.8851, 0.3189, 0.0725, 0.0270, 2.4398, 0.8734, 3.2132, 0.9668, 3.2739, -2.4521, 0.0980, -0.0070, -0.0736, 3.2653, -0.2368, -2.4521, -0.2012, 0.0150
2440.0000, 0.9006, 0.2992, 0.0732, 0.0262, 2.4379, 0.8756, 3.2609, 0.9094, 3.2756, -2.4267, 0.0980, -0.0072, -0.0728, 3.2668, -0.2395, -2.4267, -0.2012, 0.0146
2460.0000, 0.9006, 0.2992, 0.0738, 0.0254, 2.4822, 0.8190, 3.2592, 0.9131, 3.3184, -2.2327, 0.0993, -0.0071, -0.0670, 3.3103, -0.2317, -2.2327, -0.2000, 0.0130
